# Model	: samsara2																																														
# Author	: Benoit Courbaud																																														
# Project	: sam																																														
# Stand date	: 2012																																														
# Initial source	: C:\Users\benoit.courbaud\Capsis4\data\samsara2\DemoFiles\Prenovel\Prenovel01_26_Adrien_Inventory.txt																																														
# File format : 																																															
#    Name	: Chargeur / exporteur d'inventaires Samsara2																																														
#    Class name	: samsara2.extension.ioformat.Samsa2Inventory																																														
#    Version	: 1.0																																														
#    Author	: F. de Coligny																																														
																																															
																																															
# Samsa2InventoryExport																																															
# 																																															
# Key records section																																															
# 																																															
treeRecruitmentDbh = 7.5																																															
date = 2012																																															
cellWidth = 10																																															
plotXMin = 0																																															
plotYMin = 0																																															
plotXMax = 100																																															
plotYMax = 100																																															
plotSlope = 6																																															
plotAspect = 144																																															
bottomAzimut = 270																																															
canopyTop = 40.0																																															
balRadius = 17.0																																															
349845	0	7.6545	14.0362	0.1																																											
349846	0	2.3949	12.0496	0.1																																											
349847	0	0.8367	19.4924	0.1																																											
349848	1	7.2135	11.1547	0.1																																											
349849	1	1.5447	11.2585	0.1																																											
349850	1	6.5178	11.7501	0.1																																											
349851	2	0.7997	17.323	0.1																																											
307502	1	19.2331	18.5136	3.6527																																											
309308	1	11.2068	16.3807	3.5197																																											
314578	1	11.3237	15.077	3.1325																																											
318096	1	11.9964	18.8711	2.4122																																											
324333	1	12.5675	12.334	1.6683																																											
326995	1	17.658	17.0326	1.3833																																											
327892	1	16.2693	12.2514	1.4759																																											
327893	1	17.2508	10.4501	1.293																																											
327899	1	19.0948	17.8042	1.293																																											
329670	1	19.6489	18.7058	1.0369																																											
330524	1	19.5287	11.8298	1.293																																											
331400	1	14.0739	12.4928	1.3833																																											
332269	1	15.6276	15.906	1.1198																																											
332271	1	16.331	14.7352	0.9566																																											
333115	1	13.3435	10.5461	1.1198																																											
333982	1	16.6991	19.3944	0.9566																																											
333987	1	19.8573	11.5179	0.8038																																											
334927	1	17.5373	14.1078	0.8789																																											
334930	1	11.5879	17.1203	0.5949																																											
335845	1	19.3499	19.7844	0.8038																																											
336705	1	15.3299	14.747	0.8038																																											
336706	1	18.0882	10.065	0.8038																																											
337598	1	13.3664	13.4547	0.5309																																											
337599	1	14.8958	12.824	0.7314																																											
338458	1	11.7888	12.4737	0.5309																																											
338460	1	12.3038	13.2538	0.5309																																											
339354	1	11.0604	14.8018	0.5949																																											
339355	1	14.003	10.3927	0.4699																																											
339357	1	17.0891	14.1847	0.5309																																											
340204	1	16.5147	14.8914	0.4699																																											
340206	1	16.2735	19.3744	0.5949																																											
341110	1	18.8488	19.9062	0.3571																																											
341994	1	15.9585	12.2142	0.4119																																											
341995	1	10.1786	13.9943	0.3054																																											
341996	1	17.9524	16.5214	0.4699																																											
342912	1	11.4824	16.2558	0.3054																																											
342913	1	19.787	10.6294	0.3054																																											
343771	1	12.9265	12.2821	0.4119																																											
343773	1	14.3944	10.9552	0.3571																																											
343776	1	11.1166	19.7609	0.3571																																											
343777	1	16.5788	19.1646	0.4119																																											
344672	1	11.8882	10.3873	0.2571																																											
344673	1	19.2055	11.6479	0.3054																																											
344674	1	10.0756	10.949	0.3054																																											
345458	1	18.9827	17.8301	0.2123																																											
345460	1	18.3288	19.9835	0.171																																											
345462	1	12.2242	11.6584	0.2571																																											
345463	1	17.4708	18.7145	0.171																																											
346303	1	16.0809	14.3124	0.171																																											
346304	1	16.2654	11.9496	0.1335																																											
346307	1	15.2905	16.4679	0.2123																																											
347198	0	10.2928	15.655	0.1558																																											
347199	1	14.9019	12.1331	0.171																																											
348062	1	14.3052	15.5371	0.1335																																											
348064	1	12.2925	13.1458	0.171																																											
348065	1	11.5131	18.1112	0.171																																											
348066	1	15.6099	11.3608	0.171																																											
348067	1	10.1069	18.7424	0.171																																											
348068	1	10.5644	12.2888	0.171																																											
348069	1	13.6458	19.6755	0.171																																											
348978	1	11.1443	14.6395	0.1																																											
348979	1	14.0958	19.3523	0.1																																											
348980	1	11.6903	10.1461	0.1335																																											
348981	2	17.1205	11.2303	0.1135																																											
349852	1	15.7028	10.9059	0.1																																											
349853	1	16.9212	19.2001	0.1																																											
349854	1	14.8837	17.3748	0.1																																											
349855	1	10.1261	13.6507	0.1																																											
349856	1	15.2471	15.61	0.1																																											
313651	1	23.0643	14.0076	3.5483																																											
313657	1	26.379	14.3617	4.005																																											
317221	1	27.7353	18.5381	3.401																																											
318112	1	21.8176	10.7795	2.8364																																											
319829	1	27.979	10.1123	1.7191																																											
321703	1	24.229	16.4413	2.7016																																											
323424	1	22.2439	17.0583	1.7191																																											
324345	1	29.6449	11.0036	2.5694																																											
325231	1	25.7485	10.3688	1.8323																																											
326085	1	27.998	10.8301	2.067																																											
327000	1	28.5624	12.9881	1.9482																																											
327002	1	25.2052	18.7119	1.8323																																											
327903	1	24.1604	14.2729	1.8323																																											
327906	1	21.7343	18.671	1.5014																																											
330531	1	28.1055	16.105	1.7191																																											
331405	1	23.4508	18.0467	1.5014																																											
331407	1	24.1371	13.7738	1.1019																																											
332278	1	29.795	12.9512	1.0098																																											
332279	1	29.9231	13.3023	1.0098																																											
333126	1	28.4182	19.8673	1.3969																																											
333130	1	24.1687	16.6635	1.1971																																											
333991	1	20.2566	17.5164	0.8353																																											
333996	1	22.7331	11.9224	0.7531																																											
334934	1	26.0617	18.1212	1.0098																																											
334938	1	20.772	18.8718	0.9209																																											
335852	1	21.3176	12.669	1.1019																																											
335855	1	26.0805	11.3892	0.6743																																											
335856	1	24.8238	18.1118	0.9209																																											
336714	1	28.2655	15.3229	0.9209																																											
336719	1	27.5488	12.4592	0.9209																																											
337605	1	23.4442	17.5778	0.9209																																											
338464	1	20.0991	10.3973	0.9209																																											
338468	1	20.7035	13.2041	0.8353																																											
339362	1	22.9382	11.0669	0.599																																											
339365	1	21.8361	10.6982	0.4595																																											
339366	1	27.2123	17.0814	0.599																																											
340208	1	22.4649	15.2184	0.4595																																											
340210	1	25.3097	10.1342	0.6743																																											
340215	1	21.0577	15.1299	0.599																																											
341113	1	22.2902	18.124	0.5274																																											
341997	1	26.6609	15.3954	0.4595																																											
341999	1	28.7983	19.617	0.3954																																											
342000	1	20.1439	11.4132	0.3954																																											
342915	1	22.375	10.2515	0.3353																																											
342917	1	29.7018	17.6992	0.3353																																											
342918	1	29.1345	11.5881	0.4595																																											
342919	1	25.8865	14.5103	0.5274																																											
342920	2	24.0008	17.6843	0.163																																											
343780	1	26.8976	18.4856	0.3954																																											
343781	1	29.5686	16.0154	0.3353																																											
343782	1	29.6109	17.5141	0.3954																																											
344678	1	21.3337	16.7309	0.2793																																											
344683	1	22.6226	12.6536	0.2793																																											
344684	1	22.9584	19.295	0.2275																																											
344685	1	26.3619	15.8984	0.3353																																											
345466	1	27.4788	14.503	0.3353																																											
345467	1	23.9631	15.7737	0.2793																																											
346310	0	28.7974	18.6805	0.1631																																											
346311	1	23.7399	11.5247	0.1802																																											
346312	1	28.8953	13.896	0.2275																																											
346313	1	22.6333	10.5408	0.2275																																											
346314	1	25.8866	15.3281	0.2275																																											
346315	1	21.6941	11.3998	0.2793																																											
346316	1	27.5639	13.4345	0.2275																																											
346319	1	25.5404	18.1292	0.2275																																											
347203	1	25.2219	15.4235	0.1802																																											
347205	1	21.6554	13.2185	0.1802																																											
347206	1	25.1177	17.8004	0.1802																																											
348072	1	26.3684	13.084	0.1376																																											
348073	1	23.7173	19.363	0.1376																																											
348074	1	25.1498	13.7441	0.1376																																											
348075	1	26.1784	19.8289	0.1802																																											
348076	1	27.7498	19.5127	0.1802																																											
348077	1	25.0355	14.063	0.1376																																											
348078	1	26.8264	11.6342	0.1376																																											
348079	1	24.4241	19.8152	0.1802																																											
348983	0	26.3519	11.0149	0.1195																																											
348984	0	23.2901	11.6964	0.1195																																											
348985	1	29.149	12.2774	0.1376																																											
348986	1	23.9734	13.9135	0.1376																																											
348987	1	29.7168	14.2505	0.1																																											
348988	1	23.146	15.9791	0.1376																																											
348989	1	21.3912	12.0836	0.1376																																											
349857	0	26.619	15.2349	0.1																																											
349858	0	27.3472	12.1179	0.1																																											
349859	0	21.1084	13.3694	0.1																																											
349860	1	28.3372	14.7517	0.1																																											
349861	1	29.9425	11.1724	0.1																																											
349862	1	21.7534	12.4091	0.1																																											
349863	1	20.9082	12.0919	0.1																																											
349864	2	22.7824	19.8699	0.1																																											
349865	2	29.8131	14.4252	0.1																																											
349866	2	26.9887	11.354	0.1																																											
349867	2	25.6885	11.9548	0.1																																											
302178	1	36.1747	13.9566	4.7265																																											
302185	1	39.598	17.7293	3.9104																																											
308451	1	35.0295	13.7103	3.0366																																											
314605	1	31.1092	11.1949	2.9189																																											
315496	1	34.571	11.6565	2.4666																																											
318115	1	37.4721	15.7242	2.0448																																											
319837	1	34.4593	16.0219	1.8456																																											
322606	1	31.8016	16.2069	1.3838																																											
322607	1	33.0278	12.297	2.2518																																											
325242	1	31.4151	12.4353	1.6546																																											
325243	1	32.1082	10.7239	1.6546																																											
325244	1	32.4869	18.7638	1.5622																																											
326091	1	32.0424	11.5716	1.3838																																											
327011	1	36.4126	11.4635	1.2978																																											
327012	1	37.1851	10.9127	1.5622																																											
329682	1	33.7717	19.9736	1.2139																																											
329687	1	32.6392	19.5571	1.2139																																											
332286	1	34.2439	16.8498	0.9013																																											
333132	1	36.1324	11.0896	0.9013																																											
333133	1	39.3083	13.0508	1.1324																																											
333137	1	33.0444	17.62	0.976																																											
333138	1	31.2253	12.2866	0.976																																											
335859	1	37.5594	15.0314	0.7591																																											
335860	1	34.8159	11.7147	0.5048																																											
336723	1	34.3247	13.6909	0.6268																																											
336727	1	34.2195	18.0339	0.6268																																											
336728	1	36.3223	11.2055	0.5048																																											
336729	1	38.6712	15.0319	0.7591																																											
337612	1	30.1808	15.8337	0.5645																																											
337614	1	31.4358	16.5846	0.6268																																											
337616	1	32.5195	11.0125	0.6268																																											
338471	1	34.9855	13.94	0.5645																																											
339373	1	37.4146	12.3886	0.5645																																											
339377	1	38.5431	11.8921	0.5645																																											
339378	1	32.16	15.3427	0.3937																																											
339379	1	38.4724	18.1001	0.4479																																											
340217	1	36.1751	18.9138	0.3937																																											
340220	1	35.5089	15.7387	0.5048																																											
340222	1	30.2003	12.3616	0.5645																																											
340224	1	32.2893	13.0311	0.5048																																											
340225	1	30.0817	17.0779	0.5048																																											
341121	1	33.0375	13.0703	0.4479																																											
341123	1	31.1036	17.9273	0.2939																																											
342004	1	36.2161	19.2601	0.5048																																											
342007	1	37.2162	19.4241	0.3423																																											
342923	1	39.2616	12.8148	0.2063																																											
342924	1	32.9739	19.9847	0.4479																																											
342925	1	31.2157	10.612	0.3423																																											
342926	1	37.6714	12.854	0.3423																																											
342927	1	38.4887	15.949	0.2485																																											
342929	1	35.6795	13.7645	0.2939																																											
342932	1	33.1978	12.527	0.3937																																											
342933	1	39.6492	19.132	0.2485																																											
343788	1	31.023	15.4756	0.3937																																											
343789	1	39.2119	16.0707	0.2485																																											
343791	1	34.9742	11.9685	0.3423																																											
344689	1	30.1371	16.7548	0.1674																																											
344690	1	31.6194	18.185	0.3423																																											
345471	1	37.4213	16.6793	0.2063																																											
345472	1	33.5211	18.1574	0.2939																																											
345474	1	30.4114	12.6708	0.2485																																											
346323	1	35.0549	14.0027	0.2485																																											
346324	1	39.5244	15.6599	0.1674																																											
346325	1	37.8592	17.3217	0.2485																																											
346326	1	30.7881	11.1568	0.2063																																											
346327	1	37.0366	19.2188	0.2063																																											
346328	1	36.9713	12.6666	0.2063																																											
346329	1	34.1476	13.8658	0.2063																																											
346330	1	31.7161	17.8283	0.2063																																											
347210	1	36.3476	14.1246	0.2063																																											
347211	1	35.8142	15.2019	0.2063																																											
347212	1	30.1961	17.9346	0.1319																																											
347213	1	30.8383	10.9621	0.1674																																											
347214	2	39.8661	18.0205	0.1431																																											
347216	2	33.4355	19.8211	0.1276																																											
348082	1	38.7209	15.9359	0.1319																																											
348083	1	39.3154	10.2546	0.1674																																											
348084	1	32.9792	10.0574	0.1674																																											
348085	1	38.49	13.931	0.1319																																											
348086	1	36.6106	12.9466	0.1674																																											
348087	1	33.5915	13.7919	0.1319																																											
348088	1	39.4942	16.5309	0.1674																																											
348990	1	33.7931	17.6994	0.1319																																											
348991	1	34.9034	17.4399	0.1319																																											
348992	1	36.036	19.7013	0.1319																																											
348993	1	33.6659	14.902	0.1319																																											
348994	1	31.9412	17.171	0.1																																											
348995	1	33.6537	17.1745	0.1																																											
348998	2	37.4691	11.7794	0.1133																																											
349868	1	37.8707	16.2571	0.1																																											
349869	1	33.1399	11.9008	0.1																																											
349870	1	35.5785	16.6423	0.1																																											
349871	1	36.8395	17.5747	0.1																																											
349872	1	33.4571	19.3062	0.1																																											
349873	1	38.7116	14.8294	0.1																																											
349874	1	34.4115	19.6249	0.1																																											
349875	1	39.9743	12.8119	0.1																																											
349876	2	33.2035	18.4055	0.1																																											
306648	1	45.6554	11.9822	2.8396																																											
307530	1	43.3611	10.186	2.7384																																											
311009	1	46.0094	16.766	2.4437																																											
311010	1	42.9261	10.3149	2.5405																																											
315505	1	44.5369	15.5379	1.8945																																											
317247	1	46.1098	16.8466	1.8945																																											
317248	1	40.5281	15.0185	1.4797																																											
322611	1	40.094	15.4515	1.4017																																											
322615	1	42.1305	17.9762	1.6408																																											
323445	1	45.1468	11.2877	1.7237																																											
324365	1	44.2499	19.5851	1.4797																																											
325250	1	43.437	12.0034	1.0369																																											
325257	1	42.9859	11.0918	1.5594																																											
327023	1	41.3374	11.0018	1.1776																																											
327025	1	44.1507	16.726	1.1776																																											
327922	1	40.4268	17.0312	1.0369																																											
329693	1	47.5578	18.3579	0.9692																																											
330552	1	45.9978	18.9686	1.0369																																											
330553	1	41.7604	15.0484	0.7772																																											
333151	1	46.9015	17.2754	0.9034																																											
333154	1	43.102	18.8083	0.717																																											
333156	1	41.3421	11.0611	0.717																																											
334006	1	44.4443	15.0363	0.7772																																											
334953	1	42.8346	18.2529	0.6587																																											
334956	1	40.0186	15.1996	0.6587																																											
334957	1	41.9491	19.0788	0.717																																											
334958	1	45.0113	10.1351	0.6024																																											
335870	1	42.9808	19.4276	0.6024																																											
336733	1	42.6694	11.5592	0.6024																																											
337623	1	48.3027	12.1933	0.4959																																											
337631	1	40.5628	12.8241	0.6587																																											
338482	1	48.9489	16.5004	0.4458																																											
339387	1	40.0994	14.554	0.3522																																											
339388	1	49.9672	11.7063	0.3522																																											
339392	1	47.3423	13.3716	0.4959																																											
340230	1	49.0851	15.3771	0.4959																																											
340231	1	46.981	19.4112	0.3522																																											
340233	1	42.554	10.5749	0.3522																																											
340234	1	49.9943	11.03	0.3979																																											
340235	1	46.2605	19.3474	0.3979																																											
341128	1	40.6289	13.9754	0.4959																																											
341133	1	46.0949	16.9322	0.4458																																											
341134	1	47.9269	16.2016	0.4458																																											
342014	1	42.0971	11.2419	0.3087																																											
342016	1	45.8801	13.6347	0.3087																																											
342017	1	45.775	16.0978	0.4458																																											
342018	1	43.3837	10.1122	0.4458																																											
342019	1	40.8412	19.9979	0.3087																																											
342021	2	49.993	13.5279	0.1924																																											
342938	1	48.0652	12.21	0.3522																																											
342939	1	45.6553	15.7439	0.3522																																											
342940	1	40.404	14.5244	0.2289																																											
342942	1	41.9316	17.5055	0.3087																																											
342944	1	44.7928	10.828	0.3087																																											
343799	1	45.3177	15.5324	0.3087																																											
343800	1	46.1105	14.9285	0.2676																																											
343802	1	47.8604	11.5843	0.2676																																											
343803	1	42.5293	13.8667	0.2676																																											
344695	1	41.9036	19.1306	0.2289																																											
344696	1	46.3926	19.6972	0.2289																																											
344697	1	49.9143	11.7407	0.2676																																											
344699	1	43.7408	10.0272	0.2289																																											
344700	1	46.0392	13.7387	0.1926																																											
344702	1	41.2297	10.0119	0.2676																																											
344703	1	40.6596	15.913	0.2676																																											
344704	1	49.2314	14.5518	0.2289																																											
345479	1	40.0929	14.8486	0.1926																																											
345480	1	44.9936	15.3007	0.2289																																											
345481	1	41.1458	13.6532	0.1926																																											
345482	1	48.1037	12.818	0.1926																																											
345483	1	46.2691	18.7867	0.159																																											
345484	1	48.3181	17.4364	0.2676																																											
345485	1	48.4269	13.9428	0.2676																																											
345486	1	41.883	16.7743	0.159																																											
346332	0	43.4595	17.9881	0.1633																																											
346334	1	41.8352	14.9063	0.1926																																											
346335	1	48.6161	19.2533	0.2289																																											
346336	1	41.2122	13.7542	0.159																																											
346338	1	40.7885	14.5223	0.1281																																											
346340	1	47.2924	10.9904	0.2289																																											
346341	1	42.7192	16.8486	0.159																																											
347218	1	44.5246	19.4406	0.159																																											
347220	1	41.2923	11.8571	0.1926																																											
347221	1	43.1645	15.1908	0.1926																																											
347222	1	48.6824	15.9122	0.159																																											
347223	1	42.4981	10.8641	0.159																																											
347224	1	48.6216	14.0907	0.1281																																											
348093	1	40.5496	14.4137	0.159																																											
348094	1	42.5799	13.5849	0.159																																											
348095	1	40.9796	13.5156	0.159																																											
348096	1	41.1382	11.2647	0.159																																											
348097	1	42.9453	10.3393	0.159																																											
348098	1	47.6798	16.4244	0.1281																																											
348100	1	40.1038	10.5604	0.159																																											
348101	2	49.0512	16.7267	0.1266																																											
348999	0	47.7936	11.3526	0.1146																																											
349000	0	47.5162	16.22	0.1146																																											
349001	1	44.6575	18.4116	0.1281																																											
349002	1	42.0016	10.3986	0.1281																																											
349003	1	46.6428	15.2395	0.1281																																											
349004	1	40.3366	17.5631	0.1281																																											
349005	1	47.785	10.1696	0.1281																																											
349006	1	46.6494	13.3489	0.1281																																											
349007	1	44.2788	13.9078	0.1281																																											
349008	1	42.8927	17.7352	0.1																																											
349009	1	42.2626	11.9486	0.1																																											
349010	1	49.4814	16.935	0.1281																																											
349011	1	45.9264	16.4201	0.1281																																											
349012	1	43.896	17.9725	0.1281																																											
349013	1	49.1698	13.8765	0.1281																																											
349877	0	40.1401	14.8585	0.1																																											
349878	1	43.8845	17.1334	0.1																																											
349879	1	40.8608	18.8948	0.1																																											
349880	1	41.1827	17.4089	0.1																																											
349881	1	47.7479	18.1353	0.1																																											
349882	1	42.113	19.9381	0.1																																											
349883	1	42.0207	16.7424	0.1																																											
349884	1	44.7051	19.1464	0.1																																											
307532	1	57.8368	19.0309	2.7056																																											
310179	1	51.8501	18.0982	1.8458																																											
320816	1	58.1106	14.2674	1.3041																																											
322622	1	58.5432	15.5477	1.4326																																											
323450	1	54.7775	18.5423	1.0616																																											
324373	1	51.413	19.0204	1.1204																																											
325265	1	53.4739	11.4469	1.1204																																											
326114	1	56.1999	10.0834	0.9479																																											
326116	1	53.6077	12.9763	0.9479																																											
330563	1	57.4102	17.0962	0.7869																																											
330567	1	58.5273	17.8827	0.7359																																											
330572	1	59.0606	12.921	0.8929																																											
331427	1	50.9346	10.1887	0.7359																																											
331432	1	54.3844	11.0393	0.5911																																											
332298	1	51.3679	18.0319	0.5911																																											
332306	1	54.4958	18.9672	0.6862																																											
332308	1	56.9803	18.7356	0.6862																																											
333163	1	53.8773	14.4882	0.5911																																											
333166	1	57.4264	13.6999	0.5457																																											
334017	1	53.804	13.4717	0.5017																																											
334021	1	55.9915	14.1444	0.4182																																											
335877	1	54.2969	18.5703	0.5017																																											
335884	1	53.148	16.4938	0.3409																																											
335886	1	59.0976	11.7096	0.5457																																											
335887	1	55.7875	19.5805	0.5017																																											
335889	1	53.9899	17.7865	0.5017																																											
336739	1	58.1117	16.7395	0.5457																																											
336743	1	56.8594	11.6433	0.4182																																											
337636	1	56.8024	11.9047	0.3047																																											
337641	1	59.9366	12.1195	0.3047																																											
338492	1	51.5864	17.8197	0.5017																																											
339397	1	55.7258	16.1161	0.3409																																											
339401	1	56.4439	10.8641	0.3788																																											
339402	1	50.3802	13.3381	0.4182																																											
339404	1	54.4524	14.22	0.4592																																											
339405	1	55.6033	19.5774	0.4182																																											
339406	1	51.8299	18.1892	0.4592																																											
340246	1	59.4944	12.7534	0.4182																																											
340247	1	59.7474	17.9826	0.2701																																											
340248	1	54.4145	17.7722	0.3047																																											
341139	1	52.3669	17.2196	0.4182																																											
341140	1	55.9233	19.3344	0.206																																											
341149	1	59.4614	14.544	0.3788																																											
342026	1	50.7591	13.3362	0.3047																																											
342028	1	51.3372	18.4769	0.3047																																											
342029	1	56.7056	16.5208	0.3409																																											
342030	1	58.9167	18.3594	0.2701																																											
342947	1	59.748	18.0557	0.2371																																											
343806	1	52.7991	11.3794	0.2701																																											
343807	1	53.7563	10.993	0.3047																																											
343808	1	55.2161	12.2888	0.2701																																											
343810	1	57.3045	18.9947	0.2701																																											
343811	1	59.9852	16.4246	0.2701																																											
343813	1	53.5664	14.3169	0.2371																																											
344706	1	56.46	12.8704	0.206																																											
344707	1	57.8653	17.9356	0.206																																											
344708	1	54.5283	19.7417	0.2701																																											
344710	1	56.0496	11.4718	0.2371																																											
344711	1	52.8964	10.3807	0.2371																																											
344712	1	56.2633	12.9912	0.1766																																											
344714	1	56.7831	18.6716	0.206																																											
345489	1	59.3517	12.0573	0.2371																																											
345492	1	55.0971	15.4828	0.2371																																											
346345	1	52.3668	12.9224	0.206																																											
346346	1	52.1032	12.2718	0.206																																											
346347	1	57.0478	16.729	0.1766																																											
346348	1	53.3895	10.1388	0.1766																																											
346349	1	53.1565	16.7032	0.1766																																											
346351	1	56.084	16.7376	0.1236																																											
347231	1	57.7975	17.7283	0.1766																																											
347232	1	51.4537	17.7234	0.1491																																											
348103	1	53.7269	13.4005	0.1236																																											
348105	1	50.8988	15.44	0.1491																																											
348107	2	55.2315	10.1272	0.1122																																											
349015	0	54.0575	18.7948	0.1122																																											
349016	1	55.1421	14.7625	0.1236																																											
349017	1	55.1282	16.389	0.1236																																											
349018	1	58.8089	14.0684	0.1																																											
349020	1	58.3906	12.1826	0.1																																											
349021	1	50.3876	15.7954	0.1236																																											
349022	1	50.0833	12.6919	0.1																																											
349023	1	55.119	12.4725	0.1236																																											
349024	2	50.4923	19.7942	0.1																																											
349885	0	50.7217	14.352	0.1																																											
349886	0	51.1394	10.0889	0.1																																											
349887	0	51.4323	10.817	0.1																																											
349888	0	55.3366	13.1029	0.1																																											
349889	0	56.6662	12.7459	0.1																																											
349890	0	57.2132	10.9967	0.1																																											
349891	1	57.492	15.7413	0.1																																											
349892	1	52.9859	18.4201	0.1																																											
349893	1	50.715	19.3768	0.1																																											
349894	1	50.2478	17.8621	0.1																																											
349895	1	57.7417	11.1607	0.1																																											
349896	1	52.5468	10.6838	0.1																																											
349897	1	56.3977	10.099	0.1																																											
349898	1	55.6636	14.1959	0.1																																											
349899	1	52.4063	18.8908	0.1																																											
349900	1	53.9705	18.7023	0.1																																											
294100	1	68.8835	18.3258	4.7427																																											
314643	1	62.9953	14.0988	2.7338																																											
315525	1	67.1369	16.5796	2.1975																																											
316390	1	61.8559	12.7969	2.5138																																											
316395	1	61.5575	12.8678	2.4065																																											
318142	1	65.6466	17.0493	2.4065																																											
318143	1	60.7617	19.2618	1.9959																																											
319881	1	61.8829	16.1959	1.9959																																											
321736	1	60.7068	11.9292	1.8981																																											
323464	1	60.0313	18.6832	1.5262																																											
324384	1	69.7513	18.6579	1.1871																																											
327044	1	61.5104	13.3609	1.7082																																											
327936	1	67.6678	11.2392	1.2687																																											
331438	1	64.6657	13.968	1.1871																																											
332310	1	61.1493	13.4625	1.0304																																											
334982	1	66.023	12.1627	0.8825																																											
334985	1	64.5297	17.3812	0.8825																																											
335893	1	69.9774	18.7762	0.8121																																											
336750	1	66.8277	12.562	0.744																																											
337652	1	62.7327	11.4205	0.4403																																											
338498	1	60.799	18.6146	0.5542																																											
338500	1	67.5417	16.7798	0.3874																																											
338501	1	69.4403	19.5626	0.6782																																											
339412	1	69.2991	18.0142	0.4403																																											
339414	1	67.1054	13.2278	0.3874																																											
340252	1	63.5657	14.5328	0.5542																																											
341153	1	63.3647	19.8819	0.3874																																											
342037	1	67.37	15.7055	0.3373																																											
342039	1	65.4693	18.2793	0.3373																																											
342956	1	65.312	14.4429	0.3373																																											
342958	1	63.509	18.11	0.3874																																											
342960	1	63.365	19.5443	0.3373																																											
342963	1	66.6759	17.6826	0.3874																																											
342965	2	63.3239	17.2267	0.177																																											
343820	1	60.5818	19.545	0.3373																																											
343822	1	65.3307	18.6344	0.2043																																											
343824	1	62.4768	13.9381	0.3874																																											
344719	1	62.2966	14.7441	0.2043																																											
344720	1	61.793	16.8261	0.2043																																											
345498	1	68.4372	15.7351	0.1661																																											
345499	1	66.7745	13.5015	0.2043																																											
345500	1	66.8759	11.6051	0.29																																											
346353	1	68.1864	15.3081	0.1661																																											
347235	1	63.5472	14.1664	0.2043																																											
348111	1	63.0101	14.9096	0.1661																																											
348112	1	68.0969	12.4095	0.1661																																											
348113	1	67.44	11.8817	0.1313																																											
348114	1	61.1907	17.2783	0.1661																																											
348115	1	67.1246	11.4654	0.1313																																											
348116	1	69.2266	18.1915	0.1661																																											
348117	1	65.9918	12.3661	0.1313																																											
349025	0	60.6877	10.786	0.1163																																											
349028	1	68.5985	15.21	0.1313																																											
349029	1	69.6428	13.0696	0.1313																																											
349030	1	69.9697	17.6907	0.1																																											
349032	2	68.9871	17.7525	0.1																																											
349901	0	60.2192	13.7411	0.1																																											
349902	0	62.991	14.5366	0.1																																											
349903	1	65.5735	19.5054	0.1																																											
349904	1	60.1097	17.7393	0.1																																											
349905	1	60.0385	10.2974	0.1																																											
349906	1	64.7193	19.2406	0.1																																											
349907	1	63.748	18.0568	0.1																																											
349908	1	61.3673	12.6846	0.1																																											
349909	1	64.2442	13.5685	0.1																																											
302216	1	76.2513	17.6456	3.5822																																											
302218	1	72.1209	18.0783	3.6968																																											
310203	1	70.7303	17.3934	3.0306																																											
317271	1	75.6299	17.1633	2.2252																																											
320828	1	72.7385	18.6089	1.7725																																											
323467	1	79.1851	13.7978	1.3613																																											
325282	1	72.4876	12.147	1.6029																																											
327053	1	79.8541	19.9685	0.9941																																											
327943	1	73.2903	12.3154	1.209																																											
329716	1	79.4475	19.8151	1.1355																																											
331443	1	78.4015	18.0552	0.7962																																											
332317	1	70.1536	18.0887	1.0639																																											
332319	1	73.941	10.2241	0.7962																																											
332321	1	77.7274	13.8364	0.8602																																											
334041	1	71.2925	16.5345	0.7341																																											
334990	1	75.6745	17.8582	0.6741																																											
335901	1	74.5973	15.6522	0.7341																																											
335904	1	78.6001	18.235	0.6161																																											
335905	1	75.1917	17.6442	0.5602																																											
336755	1	78.467	15.0439	0.6741																																											
337660	1	73.3875	15.8946	0.5064																																											
337661	1	79.4973	18.1944	0.6741																																											
337664	1	71.7251	10.8946	0.4056																																											
338509	1	71.7631	10.7556	0.5064																																											
339420	1	79.5318	14.631	0.4056																																											
339421	1	72.325	15.245	0.4549																																											
340258	1	73.7364	16.4632	0.3585																																											
340261	1	76.6408	16.9983	0.5602																																											
341159	1	71.7343	11.9151	0.3585																																											
341160	1	70.7032	11.2311	0.4549																																											
342041	1	76.6976	13.1713	0.4549																																											
342044	1	76.5863	16.535	0.2319																																											
342048	1	79.556	13.2275	0.3139																																											
343828	1	71.8856	19.4833	0.3585																																											
343829	1	77.8827	12.3921	0.3139																																											
343830	1	76.3666	12.5679	0.3585																																											
343831	1	74.217	17.6765	0.3585																																											
343833	1	71.0462	14.2294	0.2716																																											
343834	2	73.2554	19.8597	0.1748																																											
344729	1	73.7531	11.3478	0.2716																																											
344730	1	70.8858	18.9343	0.2319																																											
345501	1	75.1973	18.0923	0.2319																																											
345503	1	78.5503	14.1186	0.2716																																											
345504	1	74.6354	17.5073	0.1948																																											
345506	1	72.0091	14.9298	0.2319																																											
345507	1	75.8839	17.3504	0.1603																																											
346355	0	78.3963	16.0116	0.1648																																											
346357	1	72.2589	13.5157	0.2319																																											
346358	1	78.7253	10.6489	0.1287																																											
346359	1	78.53	12.5057	0.2319																																											
